"","iso2c","value","escalado","year"
"4390","OM",6954.61554301297,-2.56574863349374,1980
"4391","OM",7698.84815263054,-2.14683104074676,1981
"4392","OM",8127.09526584245,-1.90577703767135,1982
"4393","OM",8987.54973459634,-1.42143986934439,1983
"4394","OM",9976.33554534431,-0.864866875594824,1984
"4395","OM",10861.457058855,-0.366644990478835,1985
"4396","OM",10631.3843001728,-0.496149563347967,1986
"4397","OM",9891.33680602747,-0.912711416133615,1987
"4398","OM",10115.9885665075,-0.78625824344205,1988
"4399","OM",10897.2476231808,-0.346499008084803,1989
"4400","OM",10461.4803271316,-0.59178601150245,1990
"4401","OM",10626.6993470729,-0.498786654560284,1991
"4402","OM",11011.2668147198,-0.282319281707295,1992
"4403","OM",11188.7004411891,-0.182444502354265,1993
"4404","OM",11224.3066310738,-0.162402301622083,1994
"4405","OM",11503.8251103177,-0.00506545969933997,1995
"4406","OM",11705.2090195528,0.108290581657265,1996
"4407","OM",12367.829162786,0.481269717107331,1997
"4408","OM",12709.8859208253,0.673808436600274,1998
"4409","OM",12690.8346012812,0.66308472895977,1999
"4410","OM",13293.155536406,1.00212232680602,2000
"4411","OM",13686.4505561205,1.22350231038782,2001
"4412","OM",13240.6820316203,0.972585762533303,2002
"4413","OM",12552.9788673614,0.585487763368965,2003
"4414","OM",12387.3565325612,0.492261386423071,2004
"4415","OM",12398.5943454954,0.498586986082773,2005
"4416","OM",12826.8092103797,0.739622837048753,2006
"4417","OM",13189.3969719828,0.943718156559593,2007
"4418","OM",13955.9549694542,1.37520238185667,2008
"4419","OM",14220.3504188558,1.52402669265043,2009
"4420","OM",13983.5703164599,1.39074665462973,2010
"4421","OM",12683.7833282054,0.659115671027421,2011
"4422","OM",12297.7461187335,0.441821002112244,2012
"4423","OM",11595.7977308397,0.0467045760257883,2013
"4424","OM",11004.3243694761,-0.286227082053161,2014
"4425","PK",406.119725006132,-1.73313288431702,1980
"4426","PK",424.058173354856,-1.58169086607039,1981
"4427","PK",436.965764744155,-1.47272092325828,1982
"4428","PK",451.23975918,-1.35221537652523,1983
"4429","PK",458.581088132019,-1.29023757044674,1984
"4430","PK",477.433734322439,-1.13107760672725,1985
"4431","PK",487.606195720532,-1.04519849083522,1986
"4432","PK",502.728067872953,-0.917534893967152,1987
"4433","PK",524.42238752926,-0.734384629832267,1988
"4434","PK",534.056579088907,-0.653049757071579,1989
"4435","PK",541.916189978905,-0.586696451998837,1990
"4436","PK",553.76936286518,-0.486628241547877,1991
"4437","PK",580.789110701698,-0.258519039161457,1992
"4438","PK",575.974819585501,-0.29916279769008,1993
"4439","PK",582.582862612698,-0.243375621829326,1994
"4440","PK",596.357297108042,-0.127087517104296,1995
"4441","PK",609.85028486819,-0.0131754741644551,1996
"4442","PK",600.985178989632,-0.0880174839146701,1997
"4443","PK",601.521816909769,-0.0834870179505389,1998
"4444","PK",609.031703974006,-0.0200861913181037,1999
"4445","PK",620.773971740132,0.0790457232558245,2000
"4446","PK",619.496253450711,0.0682588239243498,2001
"4447","PK",626.220733149844,0.125028994760651,2002
"4448","PK",643.282338767261,0.269068431115442,2003
"4449","PK",676.818379992139,0.552190230078569,2004
"4450","PK",714.036810002771,0.866399912388253,2005
"4451","PK",742.803024036055,1.10925333124737,2006
"4452","PK",762.892728600013,1.27885693051078,2007
"4453","PK",760.034671475157,1.25472831409769,2008
"4454","PK",765.485928506052,1.30074953904932,2009
"4455","PK",761.670940805676,1.26854221399536,2010
"4456","PK",766.266155936499,1.30733646420925,2011
"4457","PK",776.495213148479,1.39369337974776,2012
"4458","PK",793.408960171381,1.53648454738202,2013
"4459","PK",813.706410297666,1.70784199996814,2014
"4460","PA",3372.61510491505,-0.746388169877878,1980
"4461","PA",3596.80883608923,-0.587788647253968,1981
"4462","PA",3701.90166876471,-0.513443691191945,1982
"4463","PA",3455.49785343813,-0.687755110511444,1983
"4464","PA",3469.86485926594,-0.677591578043824,1984
"4465","PA",3561.14229573042,-0.613019933806574,1985
"4466","PA",3607.97716001233,-0.57988793195102,1986
"4467","PA",3466.5715903957,-0.679921308085591,1987
"4468","PA",2938.95194145001,-1.05317092577793,1988
"4469","PA",2922.14147778686,-1.06506301347413,1989
"4470","PA",3093.10875178034,-0.944117044567396,1990
"4471","PA",3314.83756402976,-0.787261259213597,1991
"4472","PA",3513.69109206543,-0.646587947549788,1992
"4473","PA",3630.42026631433,-0.564011190317556,1993
"4474","PA",3658.44284597626,-0.544187407851401,1994
"4475","PA",3647.20297756068,-0.552138735284733,1995
"4476","PA",3673.61215525597,-0.533456308468308,1996
"4477","PA",3831.59408257962,-0.421696456283727,1997
"4478","PA",4030.04465610456,-0.281308203406827,1998
"4479","PA",4104.98895779159,-0.22829097402805,1999
"4480","PA",4134.93362845999,-0.207107462570057,2000
"4481","PA",4080.35813769803,-0.245715351989979,2001
"4482","PA",4094.58188724038,-0.235653162135143,2002
"4483","PA",4189.80448906285,-0.168290622099101,2003
"4484","PA",4424.69212033415,-0.00212600190752822,2004
"4485","PA",4659.02308949987,0.163644823400729,2005
"4486","PA",4967.58795887999,0.381930324631694,2006
"4487","PA",5472.43811170622,0.739072305433293,2007
"4488","PA",5870.08417478163,1.02037578098873,2008
"4489","PA",5999.24985806055,1.1117503952571,2009
"4490","PA",6243.14104755411,1.28428432840175,2010
"4491","PA",6800.08013769774,1.67827515662321,2011
"4492","PA",7373.17284523942,2.08369340520367,2012
"4493","PA",7859.013417547,2.4273875952051,2013
"4494","PA",8209.83204274097,2.67556432250223,2014
"4495","PG",803.042310776195,-0.441485741492677,1980
"4496","PG",779.335901853187,-0.638970294207388,1981
"4497","PG",760.987816583156,-0.791817712999979,1982
"4498","PG",764.444058161619,-0.763025738457842,1983
"4499","PG",741.687438529415,-0.952598139067321,1984
"4500","PG",751.610896817633,-0.869931475896341,1985
"4501","PG",767.330287343168,-0.738982211629231,1986
"4502","PG",769.447893462386,-0.721341644530356,1987
"4503","PG",772.869946734971,-0.692834473237683,1988
"4504","PG",743.653202423898,-0.936222482817338,1989
"4505","PG",703.820337853038,-1.26804732683609,1990
"4506","PG",752.19359566982,-0.865077344569861,1991
"4507","PG",835.301562099798,-0.172752343733299,1992
"4508","PG",962.823915365368,0.889563546352298,1993
"4509","PG",994.415503037693,1.152735019572,1994
"4510","PG",937.051774909423,0.674870564088614,1995
"4511","PG",983.578750596769,1.06246022444692,1996
"4512","PG",920.675993314694,0.538453280724783,1997
"4513","PG",862.961117728459,0.0576636163285542,1998
"4514","PG",856.276338827808,0.00197654134898781,1999
"4515","PG",813.600045281737,-0.353535285424906,2000
"4516","PG",792.155940541014,-0.532173874122284,2001
"4517","PG",771.248317991606,-0.706343336098052,2002
"4518","PG",768.594242527709,-0.728452922900552,2003
"4519","PG",770.306182184744,-0.714191731399884,2004
"4520","PG",799.416405923424,-0.471691083869127,2005
"4521","PG",798.186927319125,-0.481933167899267,2006
"4522","PG",835.010940945671,-0.175173342578742,2007
"4523","PG",869.415559497812,0.111431884225372,2008
"4524","PG",901.644561872872,0.379913295271263,2009
"4525","PG",949.045644859371,0.774784644288465,2010
"4526","PG",1027.25141693616,1.42627226387913,2011
"4527","PG",1086.47914456425,1.91966463456375,2012
"4528","PG",1122.48281538779,2.21959065253494,2013
"4529","PG",1193.0207029934,2.80720150614317,2014
"4530","PY",1318.55561840158,-1.13642567595586,1980
"4531","PY",1399.50884986937,-0.725095921416363,1981
"4532","PY",1340.89910866084,-1.02289663953248,1982
"4533","PY",1262.93721180623,-1.41902718695108,1983
"4534","PY",1261.40217925751,-1.42682680841185,1984
"4535","PY",1281.08612956359,-1.32681110427051,1985
"4536","PY",1306.98146379972,-1.19523486843732,1986
"4537","PY",1367.11695677223,-0.889681685259743,1987
"4538","PY",1408.51139851826,-0.6793532616258,1988
"4539","PY",1465.97670879716,-0.387367487333878,1989
"4540","PY",1486.63690620262,-0.282391394675902,1990
"4541","PY",1499.54923752236,-0.216782820737818,1991
"4542","PY",1487.37331554299,-0.27864964073078,1992
"4543","PY",1523.28190179852,-0.0961952815589125,1993
"4544","PY",1566.58240953361,0.12381801371265,1994
"4545","PY",1634.93138720454,0.47110456050844,1995
"4546","PY",1623.21117321088,0.411553228736333,1996
"4547","PY",1654.82208333461,0.572170756489223,1997
"4548","PY",1620.49476239503,0.397750931115186,1998
"4549","PY",1565.25551616566,0.11707596384703,1999
"4550","PY",1498.53503873204,-0.22193604478969,2000
"4551","PY",1457.47293675343,-0.430575823850982,2001
"4552","PY",1430.18220351087,-0.569242192102526,2002
"4553","PY",1465.54956992394,-0.389537813640689,2003
"4554","PY",1499.40055755381,-0.217538275385641,2004
"4555","PY",1507.14595108572,-0.178183319906687,2005
"4556","PY",1556.15417675484,0.070831340402655,2006
"4557","PY",1617.60054574566,0.383045188028906,2007
"4558","PY",1697.42864613103,0.788658062790221,2008
"4559","PY",1608.64192951406,0.337525752315907,2009
"4560","PY",1795.22975751191,1.28559322409991,2010
"4561","PY",1848.2193079368,1.55483730953337,2011
"4562","PY",1800.88455645738,1.31432570358266,2012
"4563","PY",2026.18487937848,2.45909441564671,2013
"4564","PY",2093.74422815891,2.8023687957653,2014
"4565","PE",2641.13586452498,-0.0122964569132165,1980
"4566","PE",2719.86167412387,0.113544147962409,1981
"4567","PE",2649.3041608316,0.000760294783152678,1982
"4568","PE",2318.267508042,-0.528390854443426,1983
"4569","PE",2346.69304387766,-0.482953574830825,1984
"4570","PE",2340.48470294733,-0.492877402631738,1985
"4571","PE",2503.29589788711,-0.232629088182722,1986
"4572","PE",2685.59923306805,0.0587767682562157,1987
"4573","PE",2378.7526541038,-0.431707347405669,1988
"4574","PE",2041.07924430738,-0.971467133372931,1989
"4575","PE",1898.70373371397,-1.19904968176254,1990
"4576","PE",1901.08258220902,-1.19524717106053,1991
"4577","PE",1853.05870138144,-1.27201175744724,1992
"4578","PE",1912.61026489342,-1.17682055126188,1993
"4579","PE",2108.44419589378,-0.863786484571203,1994
"4580","PE",2225.20203119605,-0.677152943509297,1995
"4581","PE",2249.83460556592,-0.637778587448156,1996
"4582","PE",2358.27536484722,-0.464439617539065,1997
"4583","PE",2314.32990714638,-0.534684979343358,1998
"4584","PE",2315.70147507882,-0.532492573331585,1999
"4585","PE",2345.64738416543,-0.484625027323362,2000
"4586","PE",2329.0002395747,-0.511234937788849,2001
"4587","PE",2424.61820731472,-0.358392776384747,2002
"4588","PE",2494.07190928378,-0.247373329126359,2003
"4589","PE",2585.53768007025,-0.101168317328717,2004
"4590","PE",2714.48011593521,0.104941905050144,2005
"4591","PE",2883.38852081237,0.374936408080551,2006
"4592","PE",3091.09559420347,0.706949300493541,2007
"4593","PE",3332.57769321355,1.09295045514527,2008
"4594","PE",3325.79874964119,1.08211453787863,2009
"4595","PE",3561.16494909627,1.45833962921286,2010
"4596","PE",3741.737250218,1.7469784849162,2011
"4597","PE",3911.95101544318,2.01905956332274,2012
"4598","PE",4082.63044603538,2.29188499242893,2013
"4599","PE",4123.5816292835,2.35734410547677,2014
"4600","PH",1108.60813835703,-0.120037047579893,1980
"4601","PH",1115.52390593543,-0.0852172623079193,1981
"4602","PH",1124.66483495603,-0.0391941445447173,1982
"4603","PH",1114.87384753283,-0.088490202547188,1983
"4604","PH",1005.49611507227,-0.639189617274069,1984
"4605","PH",907.156489509303,-1.1343139266166,1985
"4606","PH",913.266477812192,-1.10355111130954,1986
"4607","PH",927.562871610123,-1.03157105174792,1987
"4608","PH",964.424184981096,-0.845980225875035,1988
"4609","PH",998.035476015352,-0.676752743421475,1989
"4610","PH",1002.51252862499,-0.654211498541324,1990
"4611","PH",972.191461468613,-0.806873229236209,1991
"4612","PH",951.956309132286,-0.908753989586976,1992
"4613","PH",949.117311586872,-0.923047888824961,1993
"4614","PH",967.746182410067,-0.829254499361019,1994
"4615","PH",989.878871338608,-0.717819945315253,1995
"4616","PH",1024.2548589666,-0.54474233763839,1996
"4617","PH",1053.68939901553,-0.396544129346354,1997
"4618","PH",1024.96939489574,-0.541144763350401,1998
"4619","PH",1033.99642524506,-0.495695107206863,1999
"4620","PH",1056.79173885859,-0.380924343696902,2000
"4621","PH",1064.53215489963,-0.34195258511633,2001
"4622","PH",1080.40909981817,-0.262014703084961,2002
"4623","PH",1111.18221485954,-0.107076983483614,2003
"4624","PH",1162.83779832799,0.15300062960558,2004
"4625","PH",1196.53984923829,0.322685073540181,2005
"4626","PH",1238.40609827098,0.533474951154675,2006
"4627","PH",1299.97627668087,0.843470966359892,2007
"4628","PH",1333.99433785008,1.01474647147957,2008
"4629","PH",1329.51298953478,0.992183598407457,2009
"4630","PH",1409.49804674229,1.39489558740352,2010
"4631","PH",1438.4731450766,1.54078058003776,2011
"4632","PH",1510.38673461388,1.90285401837101,2012
"4633","PH",1591.19002225779,2.30968566693855,2013
"4634","PH",1662.07412302228,2.66657579371569,2014
"4635","PT",10574.3794869821,-1.61099852050373,1980
"4636","PT",10652.7146446648,-1.58667691208546,1981
"4637","PT",10813.8788882464,-1.5366384141827,1982
"4638","PT",10745.1888924036,-1.55796537937384,1983
"4639","PT",10502.7152634072,-1.63324892804677,1984
"4640","PT",10768.0774716684,-1.5508589015343,1985
"4641","PT",11203.7838865303,-1.4155801694671,1986
"4642","PT",11921.9534513405,-1.19260188679122,1987
"4643","PT",12828.1295928774,-0.911251061383919,1988
"4644","PT",13674.2821322044,-0.648536447251205,1989
"4645","PT",14245.5018834728,-0.471183346522085,1990
"4646","PT",14902.0818375807,-0.26732749160977,1991
"4647","PT",15076.1535655055,-0.213281460063789,1992
"4648","PT",14750.0531806454,-0.314529559898354,1993
"4649","PT",14852.3473992626,-0.28276910900684,1994
"4650","PT",15434.9119502547,-0.101893659122808,1995
"4651","PT",15914.6709139475,0.0470625694119575,1996
"4652","PT",16545.0553098853,0.24278519108701,1997
"4653","PT",17250.4539333687,0.461798334184806,1998
"4654","PT",17820.1068402116,0.638664958883283,1999
"4655","PT",18365.5038421983,0.808000576595945,2000
"4656","PT",18590.8301324416,0.877960195747247,2001
"4657","PT",18631.4372916117,0.890567962853735,2002
"4658","PT",18388.2201194341,0.815053557862516,2003
"4659","PT",18676.623334482,0.904597388122963,2004
"4660","PT",18784.9484992149,0.938230335530178,2005
"4661","PT",19042.3180782924,1.01813879944689,2006
"4662","PT",19478.578254865,1.15358946421816,2007
"4663","PT",19489.2716630504,1.15690956842469,2008
"4664","PT",18890.84344513,0.971108745227817,2009
"4665","PT",19240.6866792664,1.07972855784007,2010
"4666","PT",18916.9913236637,0.979227174825432,2011
"4667","PT",18228.719938768,0.765531720522028,2012
"4668","PT",18121.8903819987,0.732363131549952,2013
"4669","PT",18384.9009402626,0.81402301450922,2014
"4670","PR",12231.9286898858,-1.38132982936059,1980
"4671","PR",12232.8763481592,-1.38106404054574,1981
"4672","PR",11914.216089312,-1.47043838034463,1982
"4673","PR",11516.8207039896,-1.58189548620026,1983
"4674","PR",12079.0430751802,-1.42420951234489,1984
"4675","PR",12332.1927192115,-1.35320887239226,1985
"4676","PR",12822.404377826,-1.21571967462129,1986
"4677","PR",13434.8708212104,-1.0439417936126,1987
"4678","PR",14094.7263202615,-0.858872749221221,1988
"4679","PR",14572.5306799607,-0.724863414779475,1989
"4680","PR",14799.5111329588,-0.661202422952799,1990
"4681","PR",14820.6423606229,-0.655275767622601,1991
"4682","PR",15323.0394320653,-0.514368938702366,1992
"4683","PR",15779.8167491061,-0.386257038921335,1993
"4684","PR",16256.6198166844,-0.252528535928654,1994
"4685","PR",16763.5373886071,-0.110353846537053,1995
"4686","PR",17056.1576645812,-0.0282829159743103,1996
"4687","PR",17431.6181741805,0.0770221361441693,1997
"4688","PR",18500.8526541193,0.376909314044701,1998
"4689","PR",18788.8332354531,0.457678953863361,1999
"4690","PR",19020.3302329045,0.522606696618271,2000
"4691","PR",20849.0333353976,1.0355013169414,2001
"4692","PR",21191.4012484898,1.13152491998382,2002
"4693","PR",21430.779059691,1.19866298707762,2003
"4694","PR",21803.6952757791,1.30325444361427,2004
"4695","PR",21959.3227075956,1.34690312143658,2005
"4696","PR",21856.3380689751,1.31801911776624,2006
"4697","PR",21253.5629830448,1.14895936256761,2007
"4698","PR",20994.058923638,1.07617650577675,2008
"4699","PR",20610.4692642332,0.968591478741969,2009
"4700","PR",20173.8597627873,0.846136027024152,2010
"4701","PR",19979.0684617971,0.791503096053887,2011
"4702","PR",19662.4247017909,0.702694321767532,2012
"4703","PR",19801.3886943996,0.741669420639764,2013
"4704","RW",276.252690060696,-0.0480964158731308,1980
"4705","RW",281.781030553814,0.0322631327261638,1981
"4706","RW",277.862482040336,-0.0246965986976745,1982
"4707","RW",284.98335587481,0.0788118967872197,1983
"4708","RW",263.226152770757,-0.237449198635789,1984
"4709","RW",264.016265839444,-0.225964173496486,1985
"4710","RW",265.75241392955,-0.200727653243052,1986
"4711","RW",252.613886713523,-0.391708313289916,1987
"4712","RW",252.52941990711,-0.3929361165418,1988
"4713","RW",245.77596311644,-0.491103865047644,1989
"4714","RW",239.196988477186,-0.586735353903079,1990
"4715","RW",239.39350318723,-0.583878830609711,1991
"4716","RW",266.986742294476,-0.182785547406366,1992
"4717","RW",261.403039389076,-0.263949839936663,1993
"4718","RW",136.6548771496,-2.07727990139638,1994
"4719","RW",187.391533224427,-1.33977562055726,1995
"4720","RW",204.868232475444,-1.0857356126081,1996
"4721","RW",218.599907913976,-0.886132993860914,1997
"4722","RW",219.694195079733,-0.870226516539609,1998
"4723","RW",219.587252988709,-0.871781018866601,1999
